Product_ID,Category,Price,Cost_Price,Competitor_Price,Discount,Marketing_Spend,Season,Holiday,Demand,Revenue,Profit
P102795,Groceries,518.74,374.09,462.13,0.3,47175.45,Summer,0,447,231876.78,64658.55
P102796,Groceries,204.73,151.18,192.67,30.6,3922.4,Spring,1,951,194698.23,50926.05
P102797,Beauty,1034.16,336.06,952.03,21.5,9863.01,Summer,0,124,128235.84,86564.4
P102798,Sports,632.93,347.09,650.64,27.9,19785.92,Spring,0,299,189246.07,85466.16
P102799,Home & Kitchen,1759.86,914.15,1783.44,20.4,12177.33,Winter,1,297,522678.42,251175.87
P102800,Sports,2996.91,1452.58,3279.47,31.6,8347.33,Winter,0,99,296694.09,152888.67
P102801,Home & Kitchen,1510.01,904.53,1571.99,17.5,48680.05,Winter,1,415,626654.15,251274.2
P102802,Groceries,745.62,499.72,634.43,13.8,38438.52,Summer,0,401,298993.62,98605.9
P102803,Electronics,3302.86,1985.03,3087.55,25.5,36594.11,Spring,0,237,782777.82,312325.71
P102804,Fashion,1395.99,641.4,1491.17,17.8,46649.14,Winter,0,279,389481.21,210530.61
P102805,Groceries,394.09,289.8,451.22,12.1,9758.69,Spring,1,767,302267.03,79990.43
P102806,Fashion,806.48,351.87,741.17,36.5,44541.54,Monsoon,0,392,316140.16,178207.12
P102807,Fashion,1213.18,563.61,1139.98,28.9,49142.38,Summer,1,502,609016.36,326084.14
P102808,Sports,1656.38,850.88,1768.81,7.9,29522.69,Summer,0,189,313055.82,152239.5
P102809,Fashion,1210.91,526.42,1265.81,29.6,45210.2,Spring,1,403,487996.73,275849.47
P102810,Beauty,1041.48,384.03,1019.97,10.1,40898.02,Monsoon,1,200,208296.0,131490.0
P102811,Fashion,1510.97,717.74,1369.87,17.3,16235.31,Winter,1,222,335435.34,176097.06
P102812,Fashion,1757.81,855.54,1663.88,8.7,16951.01,Spring,0,115,202148.15,103761.05
P102813,Groceries,624.77,459.53,534.99,4.5,33952.85,Summer,0,408,254906.16,67417.92
P102814,Fashion,1043.27,446.23,1105.14,16.0,27830.75,Winter,1,414,431913.78,247174.56
P102815,Electronics,2806.62,1784.0,2647.3,22.2,19554.6,Spring,0,229,642715.98,234179.98
P102816,Sports,2503.53,1355.39,2777.84,12.1,2829.12,Spring,0,79,197778.87,90703.06
P102817,Groceries,262.26,172.63,259.0,3.0,1635.95,Summer,0,480,125884.8,43022.4
P102818,Electronics,2162.29,1356.16,2236.75,10.0,5350.4,Monsoon,0,216,467054.64,174124.08
P102819,Sports,1943.29,928.35,1805.76,9.8,20505.07,Winter,0,122,237081.38,123822.68
P102820,Beauty,421.45,147.82,400.13,23.6,1856.79,Spring,0,299,126013.55,81815.37
P102821,Sports,1344.99,711.59,1393.55,11.3,7834.5,Summer,0,162,217888.38,102610.8
P102822,Electronics,4600.47,2880.56,3939.72,21.4,48419.64,Summer,0,138,634864.86,237347.58
P102823,Groceries,551.71,349.39,473.99,18.8,22803.63,Monsoon,1,539,297371.69,109050.48
P102824,Beauty,609.25,231.28,523.58,10.7,46695.93,Summer,0,268,163279.0,101295.96
P102825,Groceries,756.84,568.07,742.48,29.6,9903.0,Monsoon,1,386,292140.24,72865.22
P102826,Home & Kitchen,2240.2,1190.33,2437.04,26.7,18247.14,Monsoon,0,238,533167.6,249869.06
P102827,Groceries,259.81,194.39,274.07,27.2,33724.91,Summer,0,815,211745.15,53317.3
P102828,Beauty,410.42,140.67,450.35,17.3,49498.66,Spring,0,569,233528.98,153487.75
P102829,Electronics,2634.02,1706.82,2699.91,12.7,35142.15,Summer,0,340,895566.8,315248.0
P102830,Groceries,116.2,73.96,119.27,23.6,45159.24,Spring,0,1021,118640.2,43127.04
P102831,Sports,644.26,337.43,626.66,38.4,2931.44,Summer,0,273,175882.98,83764.59
P102832,Fashion,1059.86,485.07,1001.11,17.4,15539.28,Monsoon,0,200,211972.0,114958.0
P102833,Beauty,257.2,98.29,282.3,26.6,44198.27,Monsoon,0,544,139916.8,86447.04
P102834,Home & Kitchen,1560.69,849.73,1662.98,17.7,26399.18,Spring,0,278,433871.82,197646.88
P102835,Beauty,729.48,262.39,701.2,37.3,8908.31,Winter,1,308,224679.84,143863.72
P102836,Groceries,632.45,419.02,637.08,10.6,8905.22,Winter,0,408,258039.6,87079.44
P102837,Groceries,508.23,346.73,452.21,18.3,38053.46,Spring,0,468,237851.64,75582.0
P102838,Fashion,2067.96,997.79,1814.66,19.7,8318.95,Spring,0,76,157164.96,81332.92
P102839,Groceries,571.57,434.55,569.81,29.1,25134.68,Monsoon,0,511,292072.27,70017.22
P102840,Home & Kitchen,835.51,480.81,723.89,28.9,9473.88,Summer,0,269,224752.19,95414.3
P102841,Sports,2016.27,1063.83,1934.6,29.6,10810.08,Summer,0,141,284294.07,134294.04
P102842,Sports,2881.51,1530.96,3169.34,29.3,20165.57,Monsoon,1,141,406292.91,190427.55
P102843,Home & Kitchen,1985.13,1008.2,1972.78,18.8,6345.16,Monsoon,0,177,351368.01,172916.61
P102844,Home & Kitchen,2258.06,1188.67,2373.91,6.2,33136.84,Summer,0,232,523869.92,248098.48
P102845,Home & Kitchen,1797.25,1067.45,1532.16,34.8,8723.03,Winter,0,214,384611.5,156177.2
P102846,Groceries,465.49,295.92,420.32,13.0,37724.68,Winter,1,782,364013.18,132603.74
P102847,Home & Kitchen,2794.15,1581.44,2626.88,4.4,26304.76,Summer,0,164,458240.6,198884.44
P102848,Fashion,778.64,356.28,685.22,5.2,17651.49,Monsoon,0,228,177529.92,96298.08
P102849,Home & Kitchen,2533.35,1391.22,2239.75,19.8,30904.95,Summer,0,156,395202.6,178172.28
P102850,Fashion,1773.97,785.62,1795.92,17.0,20677.28,Monsoon,0,140,248355.8,138369.0
P102851,Home & Kitchen,1878.67,1062.75,1775.3,26.5,4583.61,Summer,0,230,432094.1,187661.6
P102852,Electronics,4619.58,3025.15,4282.4,24.5,15800.75,Summer,0,101,466577.58,161037.43
P102853,Electronics,2775.96,1719.73,3116.6,4.3,26471.27,Monsoon,0,228,632918.88,240820.44
P102854,Sports,1112.98,550.15,1086.51,11.9,5660.24,Monsoon,0,148,164721.04,83298.84
P102855,Electronics,4549.69,2921.93,4989.46,35.9,36751.33,Spring,0,149,677903.81,242536.24
P102856,Beauty,769.45,262.18,861.56,30.7,18144.55,Spring,0,259,199287.55,131382.93
P102857,Sports,1507.9,698.87,1364.94,34.8,10637.01,Summer,0,148,223169.2,119736.44
P102858,Sports,1579.03,792.28,1799.18,0.9,898.53,Monsoon,0,120,189483.6,94410.0
P102859,Home & Kitchen,3348.12,1891.57,3608.5,36.5,4704.01,Summer,0,139,465388.68,202460.45
P102860,Fashion,2475.08,1156.96,2845.15,34.4,12245.37,Spring,1,126,311860.08,166083.12
P102861,Groceries,450.99,345.59,454.64,18.1,18664.97,Monsoon,1,675,304418.25,71145.0
P102862,Groceries,648.98,433.72,613.11,26.9,8088.79,Spring,0,355,230387.9,76417.3
P102863,Beauty,1061.37,382.59,1210.33,10.9,27476.7,Summer,0,171,181494.27,116071.38
P102864,Electronics,2848.35,1907.58,2899.14,26.3,10122.52,Winter,1,329,937107.15,309513.33
P102865,Electronics,2302.34,1513.57,2162.64,32.0,47755.86,Winter,0,442,1017634.28,348636.34
P102866,Fashion,2042.5,901.17,2056.7,19.3,28457.56,Monsoon,0,103,210377.5,117556.99
P102867,Electronics,4468.14,3052.47,4151.71,1.1,39932.8,Spring,0,106,473622.84,150061.02
P102868,Groceries,401.35,277.31,397.93,16.7,21380.21,Monsoon,0,516,207096.6,64004.64
P102869,Fashion,960.63,430.42,1098.22,29.0,10641.63,Spring,1,457,439007.91,242305.97
P102870,Fashion,470.74,232.71,528.15,28.2,22752.99,Summer,1,798,375650.52,189947.94
P102871,Groceries,481.13,303.31,434.14,19.5,20909.81,Spring,1,529,254517.77,94066.78
P102872,Sports,600.62,281.09,577.48,39.4,31371.1,Spring,0,333,200006.46,106403.49
P102873,Fashion,1006.79,442.14,1120.77,4.7,45575.7,Winter,0,354,356403.66,199886.1
P102874,Home & Kitchen,2260.83,1180.25,2454.13,6.3,12242.61,Spring,0,151,341385.33,163167.58
P102875,Beauty,747.41,281.91,720.44,10.3,5279.13,Winter,0,164,122575.24,76342.0
P102876,Beauty,1485.34,473.72,1562.67,32.1,35907.25,Monsoon,0,87,129224.58,88010.94
P102877,Groceries,328.6,212.96,306.72,30.5,519.42,Summer,1,865,284239.0,100028.6
P102878,Groceries,626.01,412.76,643.82,30.9,39832.83,Summer,0,740,463247.4,157805.0
P102879,Groceries,485.19,372.38,446.39,35.2,36530.46,Spring,0,627,304214.13,70731.87
P102880,Electronics,2832.66,1758.04,2457.67,17.7,41377.32,Monsoon,0,196,555201.36,210625.52
P102881,Fashion,406.75,197.95,400.3,12.7,4985.9,Winter,0,367,149277.25,76629.6
P102882,Beauty,807.8,279.11,894.85,24.0,10583.63,Winter,0,216,174484.8,114197.04
P102883,Electronics,2926.51,1855.35,2822.64,16.4,27806.74,Winter,0,223,652611.73,238868.68
P102884,Home & Kitchen,1580.03,947.06,1660.41,21.0,16701.26,Summer,0,297,469268.91,187992.09
P102885,Electronics,3223.58,2117.73,2883.41,5.6,42368.64,Winter,0,207,667281.06,228910.95
P102886,Groceries,639.09,490.63,640.36,15.9,23187.7,Summer,1,605,386649.45,89818.3
P102887,Electronics,3817.42,2683.78,3964.7,18.9,21759.51,Spring,0,142,542073.64,160976.88
P102888,Electronics,3908.42,2597.37,4332.63,3.5,9645.22,Spring,1,158,617530.36,207145.9
P102889,Fashion,1629.46,768.76,1661.35,39.8,28320.28,Spring,0,180,293302.8,154926.0
P102890,Electronics,2227.37,1386.37,1945.15,1.5,17624.43,Summer,0,224,498930.88,188384.0
P102891,Beauty,756.18,240.98,820.89,36.8,22801.28,Monsoon,0,264,199631.52,136012.8
P102892,Home & Kitchen,1625.06,865.11,1447.24,3.2,13929.09,Spring,1,253,411140.18,192267.35
P102893,Groceries,139.12,92.64,155.98,34.4,30638.09,Winter,0,1092,151919.04,50756.16
P102894,Fashion,1363.54,603.82,1418.76,21.9,41984.11,Spring,0,288,392699.52,218799.36
P102895,Beauty,509.7,182.83,469.14,7.9,1517.49,Monsoon,1,305,155458.5,99695.35
P102896,Beauty,979.61,309.45,995.97,9.3,11930.35,Summer,1,178,174370.58,119288.48
P102897,Beauty,1246.37,437.43,1219.32,14.1,34028.73,Summer,0,123,153303.51,99499.62
P102898,Sports,353.94,164.43,396.46,31.8,35478.65,Summer,1,648,229353.12,122802.48
P102899,Fashion,1662.33,808.22,1417.24,5.9,15066.65,Winter,0,117,194492.61,99930.87
P102900,Beauty,1454.95,478.32,1361.18,9.7,14666.05,Winter,0,65,94571.75,63480.95
P102901,Sports,2749.32,1368.63,2703.86,27.7,37467.19,Summer,0,117,321670.44,161540.73
P102902,Groceries,308.83,232.55,262.56,24.6,28138.77,Winter,1,960,296476.8,73228.8
P102903,Beauty,343.19,112.83,356.64,16.8,19752.92,Monsoon,0,393,134873.67,90531.48
P102904,Beauty,186.46,68.42,158.94,2.4,3243.52,Summer,1,452,84279.92,53354.08
P102905,Groceries,638.51,411.9,679.01,22.3,32824.41,Summer,0,559,356927.09,126674.99
P102906,Beauty,1470.33,480.7,1321.91,9.2,15000.72,Winter,0,68,99982.44,67294.84
P102907,Groceries,259.94,179.02,268.31,24.5,29066.09,Spring,0,703,182737.82,56886.76
P102908,Electronics,4859.33,2866.0,5434.43,11.0,36257.92,Monsoon,1,139,675446.87,277072.87
P102909,Home & Kitchen,565.45,305.71,603.48,39.2,23432.03,Summer,1,805,455187.25,209090.7
P102910,Electronics,2156.14,1405.6,2093.95,23.6,13037.1,Monsoon,1,381,821489.34,285955.74
P102911,Electronics,4507.63,3193.98,3869.8,22.9,11100.54,Summer,0,101,455270.63,132678.65
P102912,Home & Kitchen,2514.78,1275.66,2686.01,33.5,35393.52,Winter,0,276,694079.28,341997.12
P102913,Fashion,2061.67,862.92,1779.45,39.7,44631.36,Monsoon,1,202,416457.34,242147.5
P102914,Home & Kitchen,2735.22,1511.73,2360.82,31.2,49008.76,Spring,0,200,547044.0,244698.0
P102915,Home & Kitchen,1169.06,656.46,1187.54,23.8,40261.85,Monsoon,0,306,357732.36,156855.6
P102916,Beauty,712.36,227.26,627.15,34.5,30333.88,Monsoon,0,265,188775.4,128551.5
P102917,Groceries,222.83,156.61,253.52,7.2,43284.11,Winter,0,875,194976.25,57942.5
P102918,Groceries,743.69,484.28,850.49,30.6,19788.15,Monsoon,0,438,325736.22,113621.58
P102919,Home & Kitchen,2805.0,1543.7,2807.28,27.2,44168.28,Monsoon,0,164,460020.0,206853.2
P102920,Fashion,886.35,435.04,1008.54,22.5,21796.81,Summer,0,375,332381.25,169241.25
P102921,Sports,2221.91,1059.22,2204.4,34.7,29969.22,Winter,1,223,495485.93,259279.87
P102922,Electronics,4146.32,2785.16,3628.34,28.4,8911.21,Spring,1,150,621948.0,204174.0
P102923,Beauty,1059.37,362.43,1216.38,28.7,25111.34,Summer,0,216,228823.92,150539.04
P102924,Home & Kitchen,2532.64,1464.85,2644.89,36.4,17403.92,Summer,1,255,645823.2,272286.45
P102925,Fashion,1181.67,553.72,1160.31,28.0,18642.02,Monsoon,0,237,280055.79,148824.15
P102926,Beauty,1432.45,496.17,1284.09,10.2,30110.1,Summer,0,81,116028.45,75838.68
P102927,Fashion,1368.42,621.53,1506.22,7.3,44153.16,Monsoon,1,262,358526.04,195685.18
P102928,Fashion,2015.16,897.32,1786.97,20.5,41384.52,Monsoon,0,113,227713.08,126315.92
P102929,Beauty,182.81,62.07,200.97,9.4,17773.69,Summer,1,718,131257.58,86691.32
P102930,Fashion,1356.07,662.7,1257.49,28.0,36825.18,Winter,0,282,382411.74,195530.34
P102931,Sports,2965.62,1450.91,3314.51,33.7,27607.37,Winter,0,111,329183.82,168132.81
P102932,Electronics,2868.48,1836.34,2438.4,11.7,17740.84,Spring,0,158,453219.84,163078.12
P102933,Home & Kitchen,663.58,353.06,701.21,36.5,45448.86,Monsoon,1,673,446589.34,208979.96
P102934,Sports,2768.1,1299.16,3038.83,29.9,8482.34,Summer,0,94,260201.4,138080.36
P102935,Fashion,843.28,402.99,730.04,39.5,40354.91,Summer,0,471,397184.88,207376.59
P102936,Sports,2772.2,1483.53,2508.68,7.9,11005.39,Monsoon,0,64,177420.8,82474.88
P102937,Sports,765.35,400.18,724.66,18.5,44676.44,Spring,0,247,189041.45,90196.99
P102938,Groceries,606.2,433.7,663.53,25.6,36206.24,Spring,0,573,347352.6,98842.5
P102939,Fashion,2281.36,1036.78,2460.97,30.5,23514.67,Monsoon,1,156,355892.16,194154.48
P102940,Sports,1754.32,900.55,1702.72,36.5,4327.33,Summer,0,153,268410.96,130626.81
P102941,Groceries,424.01,295.92,469.08,35.7,9418.25,Spring,0,615,260766.15,78775.35
P102942,Sports,1380.81,635.43,1461.12,9.4,8665.49,Spring,0,154,212644.74,114788.52
P102943,Fashion,531.68,254.34,493.18,16.9,38197.01,Summer,0,506,269030.08,140334.04
P102944,Sports,2016.7,971.07,2070.31,28.7,31289.68,Spring,0,147,296454.9,153707.61
P102945,Electronics,3791.42,2255.85,3896.11,5.3,11272.1,Spring,1,186,705204.12,285616.02
P102946,Beauty,382.04,134.17,423.65,38.4,18699.8,Spring,0,465,177648.6,115259.55
P102947,Home & Kitchen,1297.06,727.1,1128.22,29.9,15811.91,Winter,0,282,365770.92,160728.72
P102948,Beauty,1220.33,415.56,1221.33,33.2,32798.29,Winter,0,129,157422.57,103815.33
P102949,Beauty,1070.48,359.31,927.42,36.3,16854.24,Summer,1,210,224800.8,149345.7
P102950,Electronics,3648.84,2189.79,3397.05,7.1,38545.84,Spring,1,185,675035.4,269924.25
P102951,Beauty,753.23,263.93,812.16,16.9,34900.88,Winter,1,380,286227.4,185934.0
P102952,Groceries,530.19,407.87,543.87,26.1,12508.92,Winter,0,467,247598.73,57123.44
P102953,Home & Kitchen,3499.85,1815.58,3236.15,32.9,16529.47,Winter,0,130,454980.5,218955.1
P102954,Fashion,1742.71,793.42,1894.81,29.5,27698.32,Winter,1,265,461818.15,251561.85
P102955,Groceries,701.87,465.99,683.0,4.9,45439.08,Spring,0,378,265306.86,89162.64
P102956,Electronics,4000.81,2727.24,3962.97,25.8,6018.39,Monsoon,0,137,548110.97,174479.09
P102957,Home & Kitchen,523.87,313.57,574.99,11.8,18250.21,Monsoon,1,498,260887.26,104729.4
P102958,Beauty,1444.87,458.31,1485.36,16.3,30159.26,Summer,1,132,190722.84,130225.92
P102959,Home & Kitchen,3260.76,1880.95,3279.41,39.8,16565.03,Monsoon,0,131,427159.56,180755.11
P102960,Groceries,291.29,222.25,309.23,6.3,14832.84,Spring,0,452,131663.08,31206.08
P102961,Home & Kitchen,2951.92,1541.67,3230.45,4.2,21881.37,Monsoon,1,190,560864.8,267947.5
P102962,Groceries,246.53,168.79,221.6,16.4,10034.34,Spring,0,507,124990.71,39414.18
P102963,Electronics,4213.08,2637.66,4502.7,34.6,30370.18,Monsoon,1,169,712010.52,266245.98
P102964,Sports,2486.92,1275.87,2535.93,6.5,43976.79,Summer,0,131,325786.52,158647.55
P102965,Beauty,1040.24,329.22,1084.47,3.2,45582.46,Monsoon,1,192,199726.08,136515.84
P102966,Fashion,1041.56,490.04,1128.73,16.8,23834.99,Spring,1,415,432247.4,228880.8
P102967,Fashion,1424.29,658.49,1254.59,25.3,15025.54,Spring,0,186,264917.94,142438.8
P102968,Sports,2973.86,1398.44,3133.95,6.2,19428.63,Summer,0,75,223039.5,118156.5
P102969,Beauty,189.38,71.23,192.73,32.2,11803.61,Monsoon,0,455,86167.9,53758.25
P102970,Beauty,287.24,103.84,272.92,33.8,30128.06,Spring,1,660,189578.4,121044.0
P102971,Electronics,3544.56,2208.49,3458.76,20.9,7168.51,Monsoon,0,136,482060.16,181705.52
P102972,Beauty,1344.38,455.83,1543.27,1.2,16249.68,Monsoon,0,78,104861.64,69306.9
P102973,Groceries,509.13,387.96,538.51,20.6,8944.3,Summer,1,648,329916.24,78518.16
P102974,Electronics,4148.62,2551.44,3771.44,8.6,10660.93,Spring,1,112,464645.44,178884.16
P102975,Home & Kitchen,2682.66,1354.78,2486.06,17.8,33737.06,Spring,1,255,684078.3,338609.4
P102976,Home & Kitchen,2169.74,1113.94,2455.17,30.4,49640.62,Winter,0,298,646582.52,314628.4
P102977,Groceries,273.28,192.65,280.19,2.2,33933.23,Winter,1,820,224089.6,66116.6
P102978,Fashion,2430.28,1026.88,2274.1,0.0,12583.33,Winter,1,83,201713.24,116482.2
P102979,Home & Kitchen,1261.53,645.23,1247.51,5.3,20679.06,Summer,0,264,333043.92,162703.2
P102980,Sports,506.1,270.05,450.7,1.8,31583.27,Winter,1,304,153854.4,71759.2
P102981,Electronics,2594.29,1820.26,2857.35,10.4,43435.84,Spring,0,348,902812.92,269362.44
P102982,Sports,2255.73,1212.55,2334.77,16.2,35855.47,Spring,1,169,381218.37,176297.42
P102983,Sports,2385.96,1206.91,2335.12,31.2,7696.02,Winter,1,161,384139.56,189827.05
P102984,Sports,2448.63,1134.28,2801.37,1.2,30394.23,Spring,0,111,271797.93,145892.85
P102985,Beauty,1443.99,490.4,1527.2,14.0,10260.23,Winter,0,80,115519.2,76287.2
P102986,Sports,1004.0,473.83,1050.11,37.2,19029.18,Spring,0,252,253008.0,133602.84
P102987,Sports,685.82,310.04,639.98,23.1,48258.65,Summer,0,288,197516.16,108224.64
P102988,Groceries,288.28,200.31,260.83,33.1,44658.04,Winter,0,900,259452.0,79173.0
P102989,Home & Kitchen,990.69,567.47,986.7,19.3,13210.28,Summer,1,457,452745.33,193411.54
P102990,Home & Kitchen,671.57,333.11,630.01,3.9,36562.8,Spring,0,373,250495.61,126245.58
P102991,Beauty,481.1,163.55,511.32,7.5,16811.21,Spring,0,256,123161.6,81292.8
P102992,Fashion,1647.58,699.52,1665.22,30.3,888.98,Winter,0,151,248784.58,143157.06
P102993,Groceries,712.91,454.7,675.52,34.6,42580.74,Spring,0,578,412061.98,149245.38
P102994,Sports,1315.0,629.29,1494.93,18.7,41213.41,Summer,0,272,357680.0,186513.12
P102995,Beauty,452.74,170.03,459.61,19.7,15060.91,Summer,0,409,185170.66,115628.39
P102996,Fashion,1812.41,851.79,1979.16,18.0,38718.61,Winter,0,193,349795.13,185399.66
P102997,Home & Kitchen,2184.58,1144.36,2376.97,0.7,2058.62,Spring,0,148,323317.84,153952.56
P102998,Home & Kitchen,3141.21,1693.79,3326.72,3.8,27219.31,Spring,1,162,508876.02,234482.04
P102999,Beauty,208.75,79.96,181.15,39.7,49088.4,Monsoon,0,529,110428.75,68129.91
P103000,Sports,1421.54,754.93,1230.37,1.7,39529.68,Monsoon,0,134,190486.36,89325.74
P103001,Sports,2462.11,1182.13,2507.64,14.0,28990.32,Spring,1,137,337309.07,175357.26
P103002,Groceries,161.26,118.05,146.46,27.6,18608.16,Winter,1,897,144650.22,38759.37
P103003,Groceries,468.71,306.03,419.98,17.0,36899.47,Winter,0,599,280757.29,97445.32
P103004,Sports,2984.83,1586.22,3202.44,39.3,48782.72,Winter,1,201,599950.83,281120.61
P103005,Home & Kitchen,957.4,476.89,1062.03,1.3,10009.98,Summer,1,351,336047.4,168659.01
P103006,Beauty,306.08,102.85,314.11,35.0,2951.9,Summer,1,708,216704.64,143886.84
P103007,Home & Kitchen,1219.54,637.45,1191.68,5.4,19174.73,Winter,0,231,281713.74,134462.79
P103008,Beauty,476.95,173.56,473.55,8.2,26085.23,Monsoon,0,268,127822.6,81308.52
P103009,Sports,2645.86,1418.48,2729.56,21.1,12638.31,Winter,0,93,246064.98,114146.34
P103010,Home & Kitchen,946.99,550.18,1036.84,34.9,31019.75,Spring,1,579,548307.21,229752.99
P103011,Beauty,1378.86,458.34,1344.12,16.6,15640.47,Monsoon,1,113,155811.18,104018.76
P103012,Electronics,4077.7,2547.36,3718.49,11.7,49105.0,Spring,0,129,526023.3,197413.86
P103013,Sports,972.65,521.0,1080.85,16.1,13634.68,Winter,0,230,223709.5,103879.5
P103014,Home & Kitchen,2368.74,1394.58,2326.41,3.8,40247.5,Spring,0,173,409792.02,168529.68
P103015,Home & Kitchen,2787.56,1522.56,2623.46,33.5,48249.52,Monsoon,0,180,501760.8,227700.0
P103016,Beauty,332.14,121.76,328.71,36.6,25227.47,Spring,1,644,213898.16,135484.72
P103017,Fashion,1768.44,760.82,1926.48,27.0,10363.0,Monsoon,0,129,228128.76,129982.98
P103018,Beauty,253.6,96.76,280.41,17.8,44573.81,Monsoon,0,639,162050.4,100220.76
P103019,Sports,1466.51,781.87,1420.95,24.6,20415.85,Winter,0,174,255172.74,119127.36
P103020,Home & Kitchen,3022.94,1733.66,3464.05,22.1,27434.16,Monsoon,1,232,701322.08,299112.96
P103021,Electronics,3283.24,1996.21,3504.9,2.1,2927.48,Summer,1,183,600832.92,235526.49
P103022,Home & Kitchen,1209.98,711.32,1127.51,15.8,17731.18,Spring,0,250,302495.0,124665.0
P103023,Fashion,1909.26,926.77,1931.66,26.3,28019.78,Monsoon,0,135,257750.1,132636.15
P103024,Home & Kitchen,2601.87,1311.22,2366.74,33.9,34802.79,Winter,1,293,762347.91,378160.45
P103025,Beauty,1472.21,467.54,1632.58,14.4,47581.74,Spring,1,108,158998.68,108504.36
P103026,Electronics,4823.13,3051.78,5094.58,32.8,29383.08,Winter,0,122,588421.86,216104.7
P103027,Sports,2526.27,1186.2,2784.01,30.3,13934.23,Summer,0,139,351151.53,186269.73
P103028,Fashion,1332.44,603.48,1410.49,37.2,28079.85,Winter,0,255,339772.2,185884.8
P103029,Groceries,362.96,266.92,351.33,39.6,4010.61,Spring,0,530,192368.8,50901.2
P103030,Sports,1427.97,730.16,1367.29,1.7,7830.82,Winter,0,137,195631.89,95599.97
P103031,Fashion,436.11,182.06,493.57,17.5,17916.1,Spring,1,590,257304.9,149889.5
P103032,Beauty,297.24,94.96,329.91,30.9,1601.71,Winter,0,469,139405.56,94869.32
P103033,Electronics,4566.6,3093.23,4979.1,32.9,4228.55,Monsoon,1,149,680423.4,219532.13
P103034,Electronics,2003.97,1280.24,1971.28,3.3,863.48,Winter,0,263,527044.11,190340.99
P103035,Groceries,528.88,379.12,595.07,24.3,9498.58,Summer,0,524,277133.12,78474.24
P103036,Sports,624.32,307.46,676.36,35.9,41364.26,Monsoon,0,401,250352.32,127060.86
P103037,Electronics,4281.67,2930.65,4832.62,9.1,17894.47,Monsoon,0,105,449575.35,141857.1
P103038,Fashion,2268.62,1075.24,2207.88,13.9,45171.38,Spring,1,146,331218.52,174233.48
P103039,Fashion,1578.98,745.95,1404.27,15.8,44304.42,Spring,0,193,304743.14,160774.79
P103040,Home & Kitchen,1850.8,1080.98,1898.45,15.8,43241.09,Monsoon,0,229,423833.2,176288.78
P103041,Fashion,2317.95,1074.54,2064.85,22.5,10987.47,Summer,1,129,299015.55,160399.89
P103042,Fashion,1946.58,947.61,1873.47,2.4,17448.45,Summer,0,105,204390.9,104891.85
P103043,Beauty,380.84,141.19,388.65,31.2,23682.33,Spring,0,481,183184.04,115271.65
